🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
🦥 Unsloth Zoo will now patch everything to make training faster!
INFO 07-13 00:02:08 [importing.py:53] Triton module has been replaced with a placeholder.
INFO 07-13 00:02:08 [__init__.py:239] Automatically detected platform cuda.
==((====))==  Unsloth 2025.7.3: Fast Qwen2 patching. Transformers: 4.53.2. vLLM: 0.8.5.post1.
   \\   /|    NVIDIA A100 80GB PCIe. Num GPUs = 1. Max memory: 79.254 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.6.0+cu124. CUDA: 8.0. CUDA Toolkit: 12.4. Triton: 3.2.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.29.post2. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: vLLM loading Qwen2.5-0.5B-Instruct with actual GPU utilization = 49.71%
Unsloth: Your GPU has CUDA compute capability 8.0 with VRAM = 79.25 GB.
Unsloth: Using conservativeness = 1.0. Chunked prefill tokens = 1024. Num Sequences = 320.
Unsloth: vLLM's KV Cache can use up to 38.42 GB. Also swap space = 6 GB.
WARNING 07-13 00:07:00 [config.py:2972] Casting torch.bfloat16 to torch.float16.
INFO 07-13 00:07:08 [config.py:717] This model supports multiple tasks: {'score', 'reward', 'classify', 'generate', 'embed'}. Defaulting to 'generate'.
INFO 07-13 00:07:08 [config.py:2003] Chunked prefill is enabled with max_num_batched_tokens=1024.
Unsloth: vLLM Bitsandbytes config using kwargs = {'load_in_8bit': False, 'load_in_4bit': True, 'bnb_4bit_compute_dtype': 'float16', 'bnb_4bit_quant_storage': 'uint8', 'bnb_4bit_quant_type': 'fp4', 'bnb_4bit_use_double_quant': False, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'llm_int8_skip_modules': [], 'llm_int8_threshold': 6.0}
INFO 07-13 00:07:08 [core.py:58] Initializing a V1 LLM engine (v0.8.5.post1) with config: model='Qwen2.5-0.5B-Instruct', speculative_config=None, tokenizer='Qwen2.5-0.5B-Instruct', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.float16, max_seq_len=1024, download_dir=None, load_format=LoadFormat.BITSANDBYTES, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=bitsandbytes, enforce_eager=False, kv_cache_dtype=auto,  device_config=cuda:0, decoding_config=DecodingConfig(guided_decoding_backend='auto', reasoning_backend=None), observability_config=ObservabilityConfig(show_hidden_metrics=False, otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=0, served_model_name=Qwen2.5-0.5B-Instruct, num_scheduler_steps=1, multi_step_stream_outputs=True, enable_prefix_caching=True, chunked_prefill_enabled=True, use_async_output_proc=True, disable_mm_preprocessor_cache=False, mm_processor_kwargs=None, pooler_config=None, compilation_config={"level":3,"backend":"inductor","custom_ops":["none"],"splitting_ops":["vllm.unified_attention","vllm.unified_attention_with_output"],"use_inductor":true,"compile_sizes":[],"inductor_compile_config":{"debug":false,"dce":true,"coordinate_descent_tuning":true,"trace.enabled":false,"trace.graph_diagram":false,"triton.cudagraphs":true,"compile_threads":48,"max_autotune":false,"disable_progress":false,"verbose_progress":true,"enable_auto_functionalized_v2":false},"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":[512,504,496,488,480,472,464,456,448,440,432,424,416,408,400,392,384,376,368,360,352,344,336,328,320,312,304,296,288,280,272,264,256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"max_capture_size":512}
WARNING 07-13 00:07:08 [utils.py:2522] Methods determine_num_available_blocks,device_config,get_cache_block_size_bytes,initialize_cache not implemented in <vllm.v1.worker.gpu_worker.Worker object at 0x7fb9f9c18d90>
INFO 07-13 00:07:19 [parallel_state.py:1004] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, TP rank 0
INFO 07-13 00:07:19 [cuda.py:221] Using Flash Attention backend on V1 engine.
WARNING 07-13 00:07:19 [topk_topp_sampler.py:69] FlashInfer is not available. Falling back to the PyTorch-native implementation of top-p & top-k sampling. For the best performance, please install FlashInfer.
INFO 07-13 00:07:19 [gpu_model_runner.py:1329] Starting to load model Qwen2.5-0.5B-Instruct...
INFO 07-13 00:07:19 [loader.py:1187] Loading weights with BitsAndBytes quantization. May take a while ...
Loading safetensors checkpoint shards:   0% Completed | 0/1 [00:00<?, ?it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.43it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.42it/s]

INFO 07-13 00:07:19 [punica_selector.py:18] Using PunicaWrapperGPU.
INFO 07-13 00:07:20 [gpu_model_runner.py:1347] Model loading took 0.4999 GiB and 0.622252 seconds
INFO 07-13 00:07:32 [backends.py:420] Using cache directory: /home/sergeev/.cache/vllm/torch_compile_cache/3dfe22fce5/rank_0_0 for vLLM's torch.compile
INFO 07-13 00:07:32 [backends.py:430] Dynamo bytecode transform time: 11.96 s
INFO 07-13 00:07:39 [backends.py:118] Directly load the compiled graph(s) for shape None from the cache, took 6.416 s
INFO 07-13 00:07:42 [monitor.py:33] torch.compile takes 11.96 s in total
INFO 07-13 00:07:42 [kv_cache_utils.py:634] GPU KV cache size: 3,197,344 tokens
INFO 07-13 00:07:42 [kv_cache_utils.py:637] Maximum concurrency for 1,024 tokens per request: 3122.41x
INFO 07-13 00:08:34 [gpu_model_runner.py:1686] Graph capturing finished in 51 secs, took 1.05 GiB
INFO 07-13 00:08:34 [core.py:159] init engine (profile, create kv cache, warmup model) took 74.37 seconds
Unsloth: Just some info: will skip parsing ['pre_feedforward_layernorm', 'post_feedforward_layernorm', 'q_norm', 'k_norm']
Unsloth: Just some info: will skip parsing ['pre_feedforward_layernorm', 'post_feedforward_layernorm', 'q_norm', 'k_norm']
Unsloth 2025.7.3 patched 24 layers with 24 QKV layers, 24 O layers and 24 MLP layers.
Unsloth: We now expect `per_device_train_batch_size` to be a multiple of `num_generations`.
We will change the batch size of 2 to the `num_generations` of 8
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 7,473 | Num Epochs = 1 | Total steps = 935
O^O/ \_/ \    Batch size per device = 8 | Gradient accumulation steps = 8
\        /    Data Parallel GPUs = 1 | Total batch size (8 x 8 x 1) = 64
 "-____-"     Trainable parameters = 35,192,832 of 529,225,600 (6.65% trained)
  0%|                                                                                                                                                | 0/935 [00:00<?, ?it/s]Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 0.0, 'grad_norm': 0.00010124286927748471, 'learning_rate': 4.2553191489361704e-07, 'num_tokens': 230532.0, 'completions/mean_length': 254.18125, 'completions/min_length': 19.8, 'completions/max_length': 512.0, 'completions/clipped_ratio': 0.1078125, 'completions/mean_terminated_length': 222.97418518066405, 'completions/min_terminated_length': 19.8, 'completions/max_terminated_length': 486.0, 'rewards/strict_format_reward_func/mean': 0.003125, 'rewards/strict_format_reward_func/std': 0.025, 'rewards/exact_match_reward_func/mean': 0.0012500000186264515, 'rewards/exact_match_reward_func/std': 0.010000000894069671, 'rewards/isnumber_reward_func/mean': 0.0015625, 'rewards/isnumber_reward_func/std': 0.0125, 'rewards/soft_format_reward_func/mean': 0.01015625, 'rewards/soft_format_reward_func/std': 0.05969332382082939, 'reward': 0.016093749925494193, 'reward_std': 0.04399376790970564, 'frac_reward_zero_std': 0.875, 'completion_length': 254.18125, 'kl': 1.9417109251662622e-05, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 1.7884840965270996, 'learning_rate': 9.574468085106384e-07, 'num_tokens': 436672.0, 'completions/mean_length': 220.40625, 'completions/min_length': 15.9, 'completions/max_length': 502.3, 'completions/clipped_ratio': 0.1015625, 'completions/mean_terminated_length': 188.3605697631836, 'completions/min_terminated_length': 15.9, 'completions/max_terminated_length': 475.4, 'rewards/strict_format_reward_func/mean': 0.0015625, 'rewards/strict_format_reward_func/std': 0.0125, 'rewards/exact_match_reward_func/mean': 0.0, 'rewards/exact_match_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.001171875, 'rewards/isnumber_reward_func/std': 0.009375, 'rewards/soft_format_reward_func/mean': 0.01015625, 'rewards/soft_format_reward_func/std': 0.06632362008094787, 'reward': 0.012890625, 'reward_std': 0.034647592529654506, 'frac_reward_zero_std': 0.875, 'completion_length': 220.40625, 'kl': 2.5396706359970266e-05, 'epoch': 0.02}
{'loss': 0.0, 'grad_norm': 6.118467330932617, 'learning_rate': 1.4893617021276596e-06, 'num_tokens': 650386.0, 'completions/mean_length': 228.340625, 'completions/min_length': 20.2, 'completions/max_length': 512.0, 'completions/clipped_ratio': 0.0953125, 'completions/mean_terminated_length': 199.65748901367186, 'completions/min_terminated_length': 20.2, 'completions/max_terminated_length': 477.1, 'rewards/strict_format_reward_func/mean': 0.0015625, 'rewards/strict_format_reward_func/std': 0.0125, 'rewards/exact_match_reward_func/mean': 0.0, 'rewards/exact_match_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.001171875, 'rewards/isnumber_reward_func/std': 0.009375, 'rewards/soft_format_reward_func/mean': 0.015625, 'rewards/soft_format_reward_func/std': 0.0888855740427971, 'reward': 0.018359375, 'reward_std': 0.05040192324668169, 'frac_reward_zero_std': 0.8, 'completion_length': 228.340625, 'kl': 4.0728089106778495e-05, 'epoch': 0.03}
{'loss': 0.0, 'grad_norm': 1.1909197568893433, 'learning_rate': 2.021276595744681e-06, 'num_tokens': 870209.0, 'completions/mean_length': 239.1109375, 'completions/min_length': 19.6, 'completions/max_length': 512.0, 'completions/clipped_ratio': 0.109375, 'completions/mean_terminated_length': 207.27816162109374, 'completions/min_terminated_length': 19.6, 'completions/max_terminated_length': 473.8, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0, 'rewards/exact_match_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.001171875, 'rewards/isnumber_reward_func/std': 0.009375, 'rewards/soft_format_reward_func/mean': 0.00703125, 'rewards/soft_format_reward_func/std': 0.04878681004047394, 'reward': 0.008203125, 'reward_std': 0.023201940953731535, 'frac_reward_zero_std': 0.8875, 'completion_length': 239.1109375, 'kl': 0.00014925298428352106, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': 3.016221284866333, 'learning_rate': 2.553191489361702e-06, 'num_tokens': 1081790.0, 'completions/mean_length': 227.8328125, 'completions/min_length': 11.8, 'completions/max_length': 512.0, 'completions/clipped_ratio': 0.096875, 'completions/mean_terminated_length': 197.8805953979492, 'completions/min_terminated_length': 11.8, 'completions/max_terminated_length': 472.8, 'rewards/strict_format_reward_func/mean': 0.0078125, 'rewards/strict_format_reward_func/std': 0.04630420356988907, 'rewards/exact_match_reward_func/mean': 0.002500000037252903, 'rewards/exact_match_reward_func/std': 0.020000001788139342, 'rewards/isnumber_reward_func/mean': 0.00390625, 'rewards/isnumber_reward_func/std': 0.02533525340259075, 'rewards/soft_format_reward_func/mean': 0.02890625, 'rewards/soft_format_reward_func/std': 0.1174673855304718, 'reward': 0.043125000223517417, 'reward_std': 0.1014740239828825, 'frac_reward_zero_std': 0.6875, 'completion_length': 227.8328125, 'kl': 0.0008516055717336712, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': 5.980525016784668, 'learning_rate': 3.0851063829787237e-06, 'num_tokens': 1298680.0, 'completions/mean_length': 238.428125, 'completions/min_length': 9.6, 'completions/max_length': 512.0, 'completions/clipped_ratio': 0.128125, 'completions/mean_terminated_length': 198.82220611572265, 'completions/min_terminated_length': 9.6, 'completions/max_terminated_length': 476.2, 'rewards/strict_format_reward_func/mean': 0.0140625, 'rewards/strict_format_reward_func/std': 0.08137782365083694, 'rewards/exact_match_reward_func/mean': 0.0, 'rewards/exact_match_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.00625, 'rewards/isnumber_reward_func/std': 0.038487860932946205, 'rewards/soft_format_reward_func/mean': 0.05, 'rewards/soft_format_reward_func/std': 0.16590363904833794, 'reward': 0.0703125, 'reward_std': 0.16028188467025756, 'frac_reward_zero_std': 0.5375, 'completion_length': 238.428125, 'kl': 0.004545562208659248, 'epoch': 0.06}
{'loss': 0.0001, 'grad_norm': 17.384782791137695, 'learning_rate': 3.6170212765957453e-06, 'num_tokens': 1484068.0, 'completions/mean_length': 185.88125, 'completions/min_length': 9.6, 'completions/max_length': 502.1, 'completions/clipped_ratio': 0.0671875, 'completions/mean_terminated_length': 162.90069732666015, 'completions/min_terminated_length': 9.6, 'completions/max_terminated_length': 471.5, 'rewards/strict_format_reward_func/mean': 0.0046875, 'rewards/strict_format_reward_func/std': 0.0375, 'rewards/exact_match_reward_func/mean': 0.003750000149011612, 'rewards/exact_match_reward_func/std': 0.01704336255788803, 'rewards/isnumber_reward_func/mean': 0.017578125, 'rewards/isnumber_reward_func/std': 0.05904261320829392, 'rewards/soft_format_reward_func/mean': 0.13671875, 'rewards/soft_format_reward_func/std': 0.22082895413041115, 'reward': 0.16273437738418578, 'reward_std': 0.2426510289311409, 'frac_reward_zero_std': 0.1875, 'completion_length': 185.88125, 'kl': 0.05162311603344279, 'epoch': 0.07}
{'loss': 0.0003, 'grad_norm': 21.025676727294922, 'learning_rate': 4.095744680851064e-06, 'num_tokens': 1597038.0, 'completions/mean_length': 77.003125, 'completions/min_length': 7.4, 'completions/max_length': 438.4, 'completions/clipped_ratio': 0.0171875, 'completions/mean_terminated_length': 69.88699531555176, 'completions/min_terminated_length': 7.4, 'completions/max_terminated_length': 396.9, 'rewards/strict_format_reward_func/mean': 0.00625, 'rewards/strict_format_reward_func/std': 0.04253681004047394, 'rewards/exact_match_reward_func/mean': 0.00875000013038516, 'rewards/exact_match_reward_func/std': 0.06402945369482041, 'rewards/isnumber_reward_func/mean': 0.063671875, 'rewards/isnumber_reward_func/std': 0.10597806945443153, 'rewards/soft_format_reward_func/mean': 0.3734375, 'rewards/soft_format_reward_func/std': 0.21311181038618088, 'reward': 0.45210936665534973, 'reward_std': 0.2755593121051788, 'frac_reward_zero_std': 0.0125, 'completion_length': 77.003125, 'kl': 0.338955663330853, 'epoch': 0.09}
{'loss': 0.0008, 'grad_norm': 35.98606491088867, 'learning_rate': 4.6276595744680855e-06, 'num_tokens': 1679645.0, 'completions/mean_length': 25.9234375, 'completions/min_length': 8.6, 'completions/max_length': 254.5, 'completions/clipped_ratio': 0.003125, 'completions/mean_terminated_length': 24.409375190734863, 'completions/min_terminated_length': 8.6, 'completions/max_terminated_length': 193.1, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0062500000931322575, 'rewards/exact_match_reward_func/std': 0.03805889934301376, 'rewards/isnumber_reward_func/mean': 0.134765625, 'rewards/isnumber_reward_func/std': 0.11750083044171333, 'rewards/soft_format_reward_func/mean': 0.47578125, 'rewards/soft_format_reward_func/std': 0.09027713313698768, 'reward': 0.6167968690395356, 'reward_std': 0.14644891768693924, 'frac_reward_zero_std': 0.1625, 'completion_length': 25.9234375, 'kl': 0.7963032264262437, 'epoch': 0.1}
{'loss': 0.0018, 'grad_norm': 8.549819946289062, 'learning_rate': 4.999843015877033e-06, 'num_tokens': 1752522.0, 'completions/mean_length': 12.0203125, 'completions/min_length': 8.5, 'completions/max_length': 70.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 12.0203125, 'completions/min_terminated_length': 8.5, 'completions/max_terminated_length': 70.6, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.006250000186264515, 'rewards/exact_match_reward_func/std': 0.037043364346027376, 'rewards/isnumber_reward_func/mean': 0.2046875, 'rewards/isnumber_reward_func/std': 0.08234892562031745, 'rewards/soft_format_reward_func/mean': 0.49453125, 'rewards/soft_format_reward_func/std': 0.03628681004047394, 'reward': 0.70546875, 'reward_std': 0.08233907213434577, 'frac_reward_zero_std': 0.4625, 'completion_length': 12.0203125, 'kl': 1.8303786590695381, 'epoch': 0.11}
{'loss': 0.0018, 'grad_norm': 34.01983642578125, 'learning_rate': 4.997488648316951e-06, 'num_tokens': 1823351.0, 'completions/mean_length': 9.7328125, 'completions/min_length': 7.7, 'completions/max_length': 17.7, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 9.7328125, 'completions/min_terminated_length': 7.7, 'completions/max_terminated_length': 17.7, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.02500000046566129, 'rewards/exact_match_reward_func/std': 0.1192733570933342, 'rewards/isnumber_reward_func/mean': 0.23671875, 'rewards/isnumber_reward_func/std': 0.044893433526158336, 'rewards/soft_format_reward_func/mean': 0.49765625, 'rewards/soft_format_reward_func/std': 0.03125, 'reward': 0.759375, 'reward_std': 0.06437600702047348, 'frac_reward_zero_std': 0.7125, 'completion_length': 9.7328125, 'kl': 1.8377849012613297, 'epoch': 0.12}
